,latitude,longitude,status,pressure
180,41.8382126435406,-87.69971472986417,ok,100
181,41.83819006289847,-87.70349229565868,ok,100
182,41.83825975338636,-87.70250606680607,not ok,100
183,41.838971525088404,-87.70253350077982,ok,100
184,41.838891305375036,-87.70377291632066,ok,100
185,41.839223101212724,-87.70378887422713,ok,100
186,41.83990111651851,-87.70356127815913,ok,100
187,41.841120927324106,-87.70383053253448,ok,100
188,41.84257836191874,-87.70360644692988,ok,100
189,41.84182729573981,-87.70390395657483,not ok,100
190,41.84285901103201,-87.70274217327818,ok,100
191,41.8428422082337,-87.70393864866891,ok,100
192,41.84365171407393,-87.70388560961588,ok,100
193,41.837512615903634,-87.69516341606779,ok,100
194,41.83891765476579,-87.7047262478489,ok,100
195,41.84437622135833,-87.70398387692005,needs testing,100
196,41.842099917828534,-87.69756381083559,ok,100
197,41.84173878462032,-87.6974375035278,ok,100
198,41.84148822931209,-87.69740246292285,ok,100
199,41.84294046200408,-87.69500471308866,ok,100
200,41.84030571429932,-87.69783812828517,ok,100
201,41.839972356352,-87.6972055804599,ok,100
202,41.84046688939231,-87.6962105383474,ok,100
203,41.83960234576775,-87.69979915328867,ok,100
204,41.840067228086,-87.6998159501506,ok,100
205,41.84091539329672,-87.69984071680678,ok,100
206,41.8419650931213,-87.69987136257932,not ok,100
207,41.84268657617959,-87.69989869142819,ok,100
208,41.84420906859019,-87.69506441910315,ok,100
209,41.841934000367786,-87.69498704547684,ok,100
210,41.84099225064818,-87.7027953793203,ok,100
211,41.844727072162186,-87.6954189378819,needs testing,100
212,41.844739428103324,-87.6965340034198,ok,100
213,41.84472396787899,-87.6975089778279,ok,100
214,41.84471313620746,-87.69888357779901,ok,100
215,41.844688644289135,-87.70002052828882,ok,100
216,41.84467865579089,-87.7039786506073,ok,100
217,41.866657080538566,-87.69226729477492,ok,100
218,41.86809695219611,-87.69582412378207,ok,100
219,41.862416934366045,-87.69182410972144,ok,100
220,41.86233052025985,-87.658926692524,ok,100
221,41.86703608259449,-87.66415492900724,ok,100
222,41.86419174161626,-87.6661116758486,ok,100
223,41.86500715858631,-87.66610847765959,needs testing,100
224,41.863206332557304,-87.66605362426415,ok,100
225,41.86408509689427,-87.66514338425631,ok,100
226,41.86409724522471,-87.6645025491416,ok,100
227,41.86433349992802,-87.66318133978756,ok,100
228,41.864340984051104,-87.66277875279631,ok,100
229,41.867059193047645,-87.66021524440978,ok,100
230,41.86155148624545,-87.66407559108396,ok,100
231,41.863382871470435,-87.66538646788898,ok,100
232,41.8633236278788,-87.66267014752867,ok,100
233,41.86596736449339,-87.66382339415394,ok,100
234,41.86709025740007,-87.662813740441,ok,100
235,41.86707371403151,-87.66175396644121,ok,100
236,41.86230638052826,-87.6660793987317,ok,100
237,41.8624029355723,-87.65749127235428,not ok,100
238,41.86148418170243,-87.65669378721422,ok,100
239,41.867023148392875,-87.66510268032094,ok,100
240,41.867144209166085,-87.65928437104111,ok,100
241,41.86241624581811,-87.65669870196061,ok,100
242,41.862849552259014,-87.65670550885282,ok,100
243,41.86142004176648,-87.65791370464078,not ok,100
244,41.86684395197546,-87.65631376536761,ok,100
245,41.866293308480984,-87.65663577340223,ok,100
246,41.86626639341865,-87.65555204201917,ok,100
247,41.86612883132295,-87.65439584300178,ok,100
248,41.86537618206238,-87.65662500237411,ok,100
249,41.8653637360438,-87.65643616677113,ok,100
250,41.86445520549371,-87.65658475779388,ok,100
251,41.8636827256233,-87.65639834924077,ok,100
252,41.86426250899028,-87.65593591463063,ok,100
253,41.86475550741404,-87.65503292569817,ok,100
254,41.8652465394508,-87.65508368299788,ok,100
255,41.865818739705915,-87.65460517375845,not ok,100
256,41.86534133827513,-87.65547581929947,ok,100
257,41.86548383993708,-87.65447223701226,ok,100
258,41.86632205152693,-87.65415114175015,ok,100
259,41.8655171990933,-87.65310961247911,ok,100
260,41.86681028497342,-87.65372698065211,ok,100
261,41.866876605310374,-87.65315966699872,ok,100
262,41.86685953821799,-87.65436284913777,needs testing,100
263,41.866843900416065,-87.65536195866335,not ok,100
264,41.866880910729314,-87.65271006321251,ok,100
265,41.86702228009653,-87.65125385094746,ok,100
266,41.86703877397964,-87.65083676254255,ok,100
267,41.86703808046816,-87.650228791077,ok,100
268,41.866150861101666,-87.65097931834745,ok,100
269,41.865318994216295,-87.6509772505777,ok,100
270,41.86478181182241,-87.65296476319135,ok,100
271,41.86478794421983,-87.65216252465343,ok,100
272,41.864886590223925,-87.65107955432322,ok,100
273,41.86454419449948,-87.65096445679704,ok,100
274,41.86361206817331,-87.6509381571603,ok,100
275,41.86334336723126,-87.6509979987386,ok,100
276,41.862974770700895,-87.65091697921318,not ok,100
277,41.86244135784924,-87.65087328274113,ok,100
278,41.860629824965635,-87.64864036349559,ok,100
279,41.860872127453774,-87.6486354629782,ok,100
280,41.86108316353604,-87.6476570285171,ok,100
281,41.86090977836886,-87.64690757983226,ok,100
282,41.861525624848134,-87.64621700434041,ok,100
283,41.86179728400125,-87.64690987532921,ok,100
284,41.86236247643283,-87.64572789973693,ok,100
285,41.862528723976794,-87.64696950039472,ok,100
286,41.8630316900638,-87.64697336135123,ok,100
287,41.862423340654004,-87.6481321670671,ok,100
288,41.86241556818363,-87.64866254196748,ok,100
289,41.86368283605746,-87.64665917012401,ok,100
290,41.86347717968339,-87.64518808604375,ok,100
291,41.86463580426291,-87.64778779004858,ok,100
292,41.86466219455828,-87.64706175185005,ok,100
293,41.86424667060895,-87.64698636227797,needs testing,100
294,41.8640981152325,-87.64584654034242,ok,100
295,41.862356084696565,-87.64968375894256,ok,100
296,41.862148987350864,-87.65001530096136,ok,100
297,41.86178476406712,-87.65076737672456,ok,100
298,41.8626887823826,-87.6519613878803,not ok,100
299,41.86266904047847,-87.6539796307587,ok,100
300,41.86267089306062,-87.65316266317146,ok,100
301,41.86181587919698,-87.65426380607622,needs testing,100
302,41.86173629830367,-87.65637645031171,ok,100
303,41.86177187792217,-87.65522145628044,ok,100
304,41.86129308763156,-87.65398539079236,ok,100
305,41.86181240708904,-87.65221918504632,ok,100
306,41.861822096153254,-87.65153705056981,ok,100
307,41.86122073364053,-87.649998945441,not ok,100
308,41.86086959280604,-87.6507213397831,ok,100
309,41.861362401437994,-87.64898344707646,ok,100
310,41.86466787745717,-87.64661575461845,ok,100
311,41.86469634160376,-87.64598414807338,ok,100
312,41.86545117421794,-87.64703653239731,ok,100
313,41.866331142909935,-87.64782055431525,ok,100
314,41.865774455235595,-87.64785772672683,ok,100
315,41.865995015119275,-87.64668072410831,not ok,100
316,41.866572328615305,-87.64707971477934,ok,100
317,41.86697509325873,-87.6471826578356,ok,100
318,41.866973809164044,-87.64756400099773,not ok,100
319,41.867058350664784,-87.64817441205355,ok,100
320,41.86705401471238,-87.64911677029764,ok,100
321,41.86642168256325,-87.65370959153583,not ok,100
322,41.85565961446937,-87.68695511736621,ok,100
323,41.85580123949449,-87.68553548725309,needs testing,100
324,41.85937490509244,-87.69336393339228,ok,100
325,41.85843236532872,-87.69338199349573,ok,100
326,41.85753888531992,-87.6932651821495,ok,100
327,41.85660353886892,-87.69324965443266,ok,100
328,41.85539749855756,-87.6932711156203,not ok,100
329,41.85451733566312,-87.69326380776516,ok,100
330,41.8545064384879,-87.69447988123775,needs testing,100
331,41.85285254282751,-87.69441257666257,ok,100
332,41.852733628762486,-87.69317763286588,needs testing,100
333,41.85298271056767,-87.69183233399117,needs testing,100
334,41.852989206078625,-87.69077225155517,ok,100
335,41.852179084180555,-87.69072298308924,ok,100
336,41.85213300956473,-87.68854155811204,ok,100
337,41.85483179261774,-87.69191944608134,ok,100
338,41.85485985324383,-87.69083968082155,ok,100
339,41.85468112021066,-87.6854509767012,ok,100
340,41.8546744155217,-87.68449825364257,ok,100
341,41.85468903153299,-87.68342418700134,ok,100
342,41.85310307745946,-87.68444081975066,ok,100
343,41.853099375786144,-87.68337343628598,ok,100
344,41.85378552388346,-87.68337395422435,ok,100
345,41.853131364078,-87.68203135905883,ok,100
346,41.85315411119062,-87.68096407114287,ok,100
347,41.852194309180305,-87.68320805879989,ok,100
348,41.85209387350123,-87.68213554429383,ok,100
349,41.854861765488735,-87.68965061974615,ok,100
350,41.8555166931525,-87.69193208444429,ok,100
351,41.855525589291254,-87.69088994822448,ok,100
352,41.8594097480563,-87.69205262174216,ok,100
353,41.85764521777345,-87.68694901191715,ok,100
354,41.85782473914927,-87.6860082088036,ok,100
355,41.8547931284457,-87.68869968248279,ok,100
356,41.85915132661983,-87.69456939069484,ok,100
357,41.8581969426203,-87.6945374244598,ok,100
358,41.85748840698068,-87.6945785134716,ok,100
359,41.856547787301714,-87.69446582481409,needs testing,100
360,41.855797762863226,-87.69445210006239,ok,100
361,41.858497848862946,-87.69095099176548,ok,100
362,41.85760559084182,-87.68991268113186,ok,100
363,41.856730844114594,-87.69086844632551,ok,100
364,41.85493374549904,-87.6869242664646,ok,100
365,41.85492353513447,-87.68596126552096,needs testing,100
366,41.85305520212495,-87.6868380336748,ok,100
367,41.859471251519416,-87.68766982335399,ok,100
368,41.8594827613424,-87.68705134504653,ok,100
369,41.85947675895737,-87.68609337573044,ok,100
370,41.85919958292215,-87.6893493397829,ok,100
371,41.85202886255258,-87.69518989359784,ok,100
372,41.85204409707751,-87.69438676684165,ok,100
373,41.85206217147869,-87.69284527877066,ok,100
374,41.85208375169616,-87.69180338490138,ok,100
375,41.85205204001667,-87.68673883314781,ok,100
376,41.85194793752769,-87.68673993609917,ok,100
377,41.85205378605182,-87.68593262385684,ok,100
378,41.853087633763806,-87.68545453713352,ok,100
379,41.85536140586437,-87.69420763556876,ok,100
380,41.8559587122303,-87.69326334720505,ok,100
381,41.85362748544664,-87.6944228456781,ok,100
382,41.85364955761879,-87.69318327780398,ok,100
383,41.85744235258431,-87.68779253784354,ok,100
384,41.85929793065898,-87.69111985769696,ok,100
385,41.856520007249685,-87.68553602015025,ok,100
386,41.85835284857722,-87.68555819368578,ok,100
387,41.85674876273586,-87.68554084215165,ok,100
388,41.85396291899806,-87.68584644411126,needs testing,100
389,41.853896318243706,-87.69187709392638,ok,100
390,41.853980149740266,-87.69037606544042,ok,100
391,41.85385123581132,-87.68845869470805,ok,100
392,41.85390422909449,-87.69081953250922,needs testing,100
393,41.85394540282531,-87.68947532012339,ok,100
394,41.85395191428547,-87.68770383292606,ok,100
395,41.85391787695514,-87.68678572473597,ok,100
396,41.85922985229098,-87.6855883555375,ok,100
397,41.857157875401576,-87.6856651608987,ok,100
398,41.854708171692785,-87.68204926158971,ok,100
399,41.8547758114974,-87.68101416690303,not ok,100
400,41.852235599077844,-87.68055664940114,ok,100
401,41.85224167021067,-87.67995666980441,ok,100
402,41.853184446336996,-87.67957422294668,ok,100
403,41.85314349856144,-87.67814077337785,ok,100
404,41.85227385549525,-87.67838691050771,ok,100
405,41.85319980129061,-87.67709234857406,ok,100
406,41.85229163154392,-87.67661305044602,ok,100
407,41.85321697504571,-87.67602764827846,ok,100
408,41.85503973817246,-87.67608602043404,ok,100
409,41.855026010378346,-87.67715561150676,ok,100
410,41.85497117461605,-87.6785299835511,ok,100
411,41.85499358431966,-87.67959827659423,ok,100
412,41.855907151072664,-87.68068795046473,ok,100
413,41.85590696456106,-87.6796130772178,ok,100
414,41.85592130698273,-87.67821460030974,ok,100
415,41.8559323117967,-87.67718596044043,ok,100
416,41.85591573932298,-87.67609554940675,not ok,100
417,41.864862711736585,-87.68218820987589,needs testing,100
418,41.86561408854209,-87.68125579306921,ok,100
419,41.798835509480796,-87.70506894439377,not ok,100
420,41.79812135579462,-87.70502181063283,ok,100
421,41.797321754418824,-87.7050218032099,needs testing,100
422,41.79979791202679,-87.70504332378067,ok,100
423,41.800715019950836,-87.7047817047418,ok,100
424,41.79625584689764,-87.70500611588686,ok,100
425,41.79550134577836,-87.70497111840194,ok,100
426,41.794485971382166,-87.70495605932537,not ok,100
427,41.79363829825944,-87.7049475581207,ok,100
428,41.79443540164485,-87.70737227086367,ok,100
429,41.79534771434451,-87.71075047704151,needs testing,100
430,41.794415646639095,-87.71080163364523,ok,100
431,41.79446285359771,-87.70952945108398,ok,100
432,41.794451637558005,-87.70866438405974,ok,100
433,41.795361775005894,-87.70839386153345,ok,100
434,41.79626501127397,-87.71076729127223,ok,100
435,41.79627862232219,-87.70976643342279,ok,100
436,41.7963020622365,-87.70874502169005,ok,100
437,41.79719509498473,-87.71086877183336,ok,100
438,41.79798498058697,-87.71085688827111,ok,100
439,41.79878437717782,-87.71092178852763,ok,100
440,41.79879419539924,-87.70993794333842,ok,100
441,41.797930162159396,-87.70991850644417,ok,100
442,41.799708589313376,-87.71120110391,ok,100
443,41.799772967194976,-87.70994708069897,ok,100
444,41.80058657711832,-87.71088707313731,ok,100
445,41.7970280079033,-87.70468854111755,ok,100
446,41.80056475173368,-87.7133476880972,ok,100
447,41.80057856841568,-87.71227442577235,ok,100
448,41.79350870803552,-87.7120022219316,ok,100
449,41.795448749525114,-87.70737131617584,ok,100
450,41.796280016410016,-87.70739267748225,ok,100
451,41.79723091280725,-87.70868850201478,needs testing,100
452,41.801835462372914,-87.70762736718451,ok,100
453,41.79723888477346,-87.7062466360496,not ok,100
454,41.80755109129348,-87.74083157247625,ok,100
455,41.79716021623169,-87.70988886256886,ok,100
456,41.797023903646696,-87.70741945033856,ok,100
457,41.80577704066159,-87.73575083005089,ok,100
458,41.80313878262714,-87.7285185618515,ok,100
459,41.803109363697764,-87.73303911760482,ok,100
460,41.807806616691444,-87.72004449847135,ok,100
461,41.79766259330312,-87.74268295036863,ok,100
462,41.79689491052356,-87.73535703989532,ok,100
463,41.796035070262306,-87.72094234358788,ok,100
464,41.795358401568116,-87.70972831311796,ok,100
465,41.86436813716665,-87.65896256252643,needs testing,100
466,41.86043895752074,-87.67128470403881,ok,100
467,41.86700813747707,-87.67028637092683,ok,100
468,41.87175427085573,-87.6524230473579,needs testing,100
469,41.86598815532422,-87.67616204240475,ok,100
470,41.86668639155946,-87.68946105070061,ok,100
471,41.86477132797376,-87.65424326343413,ok,100
472,41.86262963887907,-87.65545982422894,ok,100
473,41.85214239076735,-87.6873467856495,ok,100
474,41.856858022781324,-87.67617029922219,ok,100
475,41.87496553259783,-87.68245714454606,ok,100
476,41.863308033429846,-87.73375688977472,ok,100
477,41.858531392801744,-87.70437487031494,needs testing,100
478,41.860428125960276,-87.62257015017815,ok,100
479,41.864799133949454,-87.62715241909136,ok,100
480,41.8682814809616,-87.62437707867173,not ok,100
481,41.866454512669414,-87.62266533830739,ok,100
482,41.86747505677298,-87.62344067019369,ok,100
483,41.86758456751345,-87.62438519518638,not ok,100
484,41.86758602520895,-87.62511414010392,ok,100
485,41.867215115383075,-87.62270006079461,ok,100
486,41.86703017908458,-87.62561365040223,ok,100
487,41.865787712648576,-87.6260116823435,not ok,100
488,41.8649359317684,-87.62560830526603,ok,100
489,41.863115402372124,-87.62593370064243,ok,100
490,41.86224664340859,-87.62586779437272,ok,100
491,41.86179230478282,-87.62590493872358,needs testing,100
492,41.86108776880838,-87.62707555013107,ok,100
493,41.865904386479066,-87.62390459560186,not ok,100
494,41.86584802765591,-87.62349643857009,ok,100
495,41.86728377199879,-87.62396665012724,ok,100
496,41.86652528863983,-87.62431374298244,ok,100
497,41.86584178171502,-87.62549361785234,ok,100
498,41.864941990888234,-87.62427729233967,ok,100
499,41.8638854325189,-87.6242461436025,not ok,100
500,41.86317279632518,-87.6238296820465,ok,100
501,41.86195313470463,-87.62418293218725,ok,100
502,41.86127391723967,-87.6238234246062,ok,100
503,41.79799156876483,-87.7161152860219,ok,100
504,41.798028566237235,-87.7148829167521,ok,100
505,41.79894449176957,-87.7161361717827,ok,100
506,41.79708769955532,-87.71608824908095,ok,100
507,41.79720123450347,-87.71486640857613,ok,100
508,41.79969527439399,-87.71616257380565,needs testing,100
509,41.799776323204064,-87.71491644442722,ok,100
510,41.798957159953055,-87.71490538516947,not ok,100
511,41.80053796071716,-87.71621238271103,ok,100
512,41.800547753856875,-87.71499719670575,ok,100
513,41.80056460156203,-87.7138169030141,ok,100
514,41.80048631004501,-87.71985683948935,ok,100
515,41.79968950276818,-87.71982842395602,ok,100
516,41.79889094627524,-87.71981346653129,not ok,100
517,41.797919612630565,-87.71978235384958,ok,100
518,41.796827004777995,-87.7197665225934,ok,100
519,41.7970796630228,-87.71852117707851,ok,100
520,41.797981799494416,-87.71855836778856,ok,100
521,41.798910488365046,-87.71857851959038,ok,100
522,41.799635584297626,-87.71860058853225,ok,100
523,41.80050087923508,-87.71862700199725,ok,100
524,41.800524877340045,-87.71746280927843,not ok,100
525,41.79965543136441,-87.71743583343704,not ok,100
526,41.798973496162205,-87.71740076376557,ok,100
527,41.79801180331071,-87.71733789941804,ok,100
528,41.79708030829635,-87.7173283836019,ok,100
529,41.79601919063418,-87.71973066888891,not ok,100
530,41.79499367555412,-87.71969393719613,ok,100
531,41.79416748026147,-87.71968523782543,ok,100
532,41.79337054387682,-87.72050362906872,ok,100
533,41.793394548769804,-87.71927454462026,ok,100
534,41.79341311261112,-87.71809765068959,ok,100
535,41.79422253070807,-87.71723066752024,ok,100
536,41.7942850578202,-87.71844851700237,not ok,100
537,41.79499756934194,-87.71845934512292,ok,100
538,41.796105977710674,-87.71850575062045,ok,100
539,41.796105412314546,-87.71726604541341,ok,100
540,41.795268554021405,-87.71690245787714,not ok,100
541,41.793385349978216,-87.71682460715508,ok,100
542,41.796019270106214,-87.72214356564643,ok,100
543,41.79497227031124,-87.72091652322942,ok,100
544,41.79495721455866,-87.72214115015315,ok,100
545,41.79422252512099,-87.72209774942148,ok,100
546,41.79424679082853,-87.72089646999295,ok,100
547,41.793320496880106,-87.72173233403197,ok,100
548,41.79331621737254,-87.72294684121846,ok,100
549,41.797006415890735,-87.72185500428915,needs testing,100
550,41.79789953538158,-87.7221157709153,needs testing,100
551,41.79790658091666,-87.72101906805686,needs testing,100
552,41.798638359126905,-87.72102994229084,not ok,100
553,41.79964836732612,-87.7210612438618,not ok,100
554,41.86764718313278,-87.62567475744423,ok,100
555,41.863992755235344,-87.62548331017607,not ok,100
556,41.86403694032606,-87.62380455628436,ok,100
557,41.86569053271893,-87.62264604291168,ok,100
558,41.86497839783064,-87.62262266244363,ok,100
559,41.862788967811994,-87.62708547773188,ok,100
560,41.86250709204471,-87.62703823949153,ok,100
561,41.880581675489175,-87.61757052863507,ok,100
562,41.910180920333595,-87.638702935898,ok,100
563,41.88162835112957,-87.6169506263414,ok,100
564,41.8338613208267,-87.68161730779717,ok,100
565,41.92370846535426,-87.63662438651212,not ok,100
566,41.88251175937888,-87.65567053130606,needs testing,100
567,41.865786416635395,-87.60725799610493,ok,100
568,41.86642707132274,-87.61882446069447,needs testing,100
569,41.86672013989441,-87.61875400785426,ok,100
570,41.86696445835801,-87.61439949771253,ok,100
571,41.86674177544557,-87.61442105299206,ok,100
572,41.8627731823335,-87.61814465434514,ok,100
573,41.86604111564379,-87.6081672722232,ok,100
574,41.82460327570566,-87.6996779203023,ok,100
575,41.866834373299554,-87.61556541966503,ok,100
576,41.865184306164615,-87.6186992562958,not ok,100
